time,E,N,U
1733985411.000000,0.979748,2.292519,19.731164
1733985412.000000,0.217757,3.437387,18.686659
1733985413.000000,0.744761,1.891448,20.363079
1733985414.000000,-0.277854,2.593311,20.707554
1733985415.000000,-0.129740,2.107651,20.499519
1733985416.000000,-0.712258,2.243751,21.207218
1733985417.000000,-1.183569,2.476561,21.629688
1733985418.000000,-0.954181,2.826921,20.991028
1733985419.000000,-1.307690,3.075953,21.048005
1733985420.000000,-1.975839,3.199716,22.714987
1733985421.000000,-1.334137,1.932234,24.719668
1733985422.000000,-1.285573,1.162921,27.562954
1733985423.000000,-0.704761,0.971377,27.581392
1733985424.000000,-0.422583,1.964505,25.589143
1733985425.000000,-1.067303,2.705381,24.376402
1733985426.000000,-1.396304,3.121833,23.933770
1733985427.000000,-1.715534,2.978560,24.649945
1733985428.000000,-1.838535,2.505893,26.397094
1733985429.000000,-0.858965,2.113736,24.631718
1733985430.000000,0.291607,2.030896,24.887793
1733985431.000000,-0.012908,2.032501,24.882604
1733985432.000000,-0.030493,2.258016,25.371981
1733985433.000000,-0.079889,2.191809,27.190674
1733985434.000000,0.467139,1.394412,26.153724
1733985435.000000,-0.165136,1.478047,26.807331
1733985436.000000,-0.560646,1.950973,25.167443
1733985437.000000,-0.609107,2.456299,24.167054
1733985438.000000,-0.413262,1.900513,24.335712
1733985439.000000,-0.586358,2.236686,21.974085
1733985440.000000,-0.405368,2.531232,21.403166
1733985441.000000,-1.385639,2.365933,25.215773
1733985442.000000,-0.771818,2.786239,21.842212
1733985443.000000,-0.705618,2.433698,22.084571
1733985444.000000,-0.568146,2.483961,20.424541
1733985445.000000,-0.032688,2.624588,20.998414
1733985446.000000,0.131829,2.858472,19.906201
1733985447.000000,0.203250,3.103209,19.383726
1733985448.000000,0.209833,3.123707,19.338544
1733985449.000000,0.488831,2.852120,19.675639
1733985450.000000,0.509692,2.812111,18.905846
1733985451.000000,0.479724,2.844400,19.011398
1733985452.000000,0.084179,2.904475,18.667037
1733985453.000000,0.527811,2.463555,18.609340
1733985454.000000,0.261200,2.775319,19.191477
1733985455.000000,-0.179098,3.147606,19.597133
1733985456.000000,-0.445657,3.315071,18.845052
1733985457.000000,-0.813752,3.275843,18.944674
1733985458.000000,-1.006649,3.527997,18.383265
1733985459.000000,-1.322660,3.552773,18.641049
1733985460.000000,-1.004755,3.424120,18.454415
1733985461.000000,-0.883828,3.407661,18.613351
1733985462.000000,-1.274308,3.648803,18.730453
1733985463.000000,-1.373718,3.801556,18.621373
1733985464.000000,-1.632779,3.757669,19.148799
1733985465.000000,-1.679564,3.974843,17.413458
1733985466.000000,-1.647149,4.088878,17.169738
1733985467.000000,-1.623798,4.222203,16.657706
1733985468.000000,-1.990540,4.630728,16.256566
1733985469.000000,-2.309709,4.903855,16.216913
1733985470.000000,-2.360974,4.880034,17.527221
1733985471.000000,-2.677511,4.902718,17.764841
1733985472.000000,-2.895139,4.889940,17.597347
1733985473.000000,-2.940437,4.717255,17.797435
1733985474.000000,-2.122837,4.274447,18.266075
1733985475.000000,-2.531066,4.515119,18.158110
1733985476.000000,-3.096748,4.802002,18.231470
1733985477.000000,-3.780765,5.167830,16.979275
1733985478.000000,-3.304677,4.773981,17.427793
1733985479.000000,-2.847921,4.462594,17.787283
1733985480.000000,-2.347043,4.102768,18.907709
1733985483.000000,-1.426337,3.319470,21.058172
1733985484.000000,-1.317908,3.083816,21.596100
1733985485.000000,-1.086888,2.902794,22.144372
1733985486.000000,-0.635782,2.554572,23.626333
1733985487.000000,-0.568939,2.578432,23.794985
1733985488.000000,-0.200804,2.403860,24.910504
1733985489.000000,-0.002427,2.170240,25.786466
1733985490.000000,0.200267,1.975366,26.403123
1733985491.000000,0.438999,1.892123,26.462949
1733985492.000000,0.500914,1.752729,26.487683
