epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
1843,2206,381179.999526065,1334569979.99953,-2399860.25056848,5383356.64169524,2429208.8370648,22.534706397686,114.026956402861,4.08084975219837,1.19981937918488,0.643241437581101,-0.136944445030253,1.36823969782843,1
1844,2206,381180.999527944,1334569980.99953,-2399859.15753065,5383357.62469346,2429208.31812045,22.5347005022612,114.026942807394,4.30017458958345,1.12404247378019,0.649841258681868,-0.255598945008069,1.32328982654457,1
1845,2206,381181.999529903,1334569981.99953,-2399858.02753676,5383358.50170183,2429207.88411223,22.5346957023811,114.026929303321,4.44873771492228,1.14179648435864,0.634614385194362,-0.239013523303033,1.32799175219995,1
1846,2206,381182.999531801,1334569982.99953,-2399856.74553415,5383358.88470903,2429207.39309008,22.5346922026684,114.026916404888,4.10153587783941,1.14105446945372,0.621115272808038,-0.192796264598218,1.31337728167451,1
1847,2206,381183.999533719,1334569983.99953,-2399855.73751076,5383359.78170163,2429206.66313111,22.5346846992598,114.026903904654,4.19940813335769,1.09524599926145,0.640255998698862,-0.28185265359331,1.29958934325643,1
1848,2206,381184.999535578,1334569984.99954,-2399854.84248737,5383360.83069257,2429205.77117999,22.5346752050053,114.026891806097,4.40592372411039,1.04916649885136,0.662518575036542,-0.388307415225746,1.30017839287529,1
1849,2206,381185.999537544,1334569985.99954,-2399853.34554789,5383361.43968388,2429205.25714055,22.5346711018522,114.02687610486,4.15971302138611,1.18523848583288,0.683474455746271,-0.304179872288906,1.40158945296501,1
1850,2206,381186.999539523,1334569986.99954,-2399852.3634239,5383361.88971156,2429204.39819189,22.5346638988935,114.026865603682,3.84082460401031,0.920534119772642,0.626132284824768,-0.417390075989736,1.1889655921431,1
1851,2206,381187.999541413,1334569987.99954,-2399851.22447214,5383362.49269611,2429203.70317726,22.5346578007857,114.026853104675,3.65482080993419,1.02974833295782,0.662600405341337,-0.386945529314469,1.28419148457088,1
1852,2206,381188.999543313,1334569988.99954,-2399850.41646782,5383363.71070117,2429202.9371778,22.5346487002083,114.026841109776,4.08491714525625,1.02407525046047,0.655106259239956,-0.389841738665819,1.27666397721054,1
1853,2206,381189.999545214,1334569989.99955,-2399849.52849204,5383364.6506786,2429202.10020784,22.5346399991958,114.02682950528,4.22319037655742,1.08167724421127,0.707055561436067,-0.457558023030058,1.37088021797725,1
1854,2206,381190.999547128,1334569990.99955,-2399848.54145996,5383365.3426727,2429201.11724814,22.5346310039456,114.026818002819,4.05905853966894,1.01558686671004,0.72269254014266,-0.548556087750309,1.36184249192765,1
1855,2206,381191.999549035,1334569991.99955,-2399847.46645823,5383366.18968535,2429200.28522302,22.534622901574,114.02680510574,4.05046473740772,1.01617796343095,0.697925109723897,-0.494968099561259,1.3284240782706,1
1856,2206,381192.999550898,1334569992.99955,-2399846.61142203,5383366.64571161,2429199.41418833,22.5346153997575,114.026795709195,3.77980156992469,0.939571113914507,0.641859820556237,-0.419916061813397,1.21289216598835,1
1857,2206,381193.999552828,1334569993.99955,-2399845.53245012,5383367.08170828,2429198.63016369,22.5346090025429,114.026784403675,3.44137031613915,1.00672437017491,0.652077415338635,-0.366583118297707,1.25422569568625,1
1858,2206,381194.99955481,1334569994.99955,-2399844.42243911,5383367.67270891,2429197.82716846,22.5346020008743,114.026772209061,3.21476027463935,0.986497692844659,0.653778186404708,-0.378976319524313,1.24266916987856,1
1859,2206,381195.999556707,1334569995.99956,-2399843.04449434,5383368.32270731,2429197.34911089,22.5345979005279,114.026757402037,3.06168837840516,1.11556698879024,0.660239609273944,-0.250407623548519,1.3202689218731,1
1860,2206,381196.999558656,1334569996.99956,-2399841.87047683,5383368.82171034,2429196.68011147,22.53459239749,114.026745003259,2.78474951301096,1.08050934472163,0.656097201960113,-0.253112888084678,1.28919746996542,1
1861,2206,381197.999560563,1334569997.99956,-2399840.84146992,5383369.6197018,2429196.09014023,22.5345864041931,114.026732708584,2.84486515089734,1.0693116939386,0.678766035515227,-0.31950959451985,1.30623015229061,1
1862,2206,381198.999562419,1334569998.99956,-2399839.57947533,5383370.12367334,2429195.22818933,22.5345794000326,114.02671950902,2.46508555530562,1.08650875230243,0.746215402273285,-0.43327731030039,1.38746817010005,1
1863,2206,381199.999564343,1334569999.99956,-2399838.35148502,5383370.67869376,2429194.69213716,22.5345749048726,114.026706409318,2.26605804342817,1.11347523077386,0.702725799069551,-0.315065598825186,1.3538526396133,1
1864,2206,381200.999566311,1334570000.99957,-2399837.03944086,5383370.79372033,2429193.85410156,22.5345694001414,114.026694304824,1.54850045640203,1.01687906786586,0.644144479980047,-0.234918104506288,1.22643861060281,1
1865,2206,381201.999568208,1334570001.99957,-2399836.01547374,5383371.47669898,2429193.1011135,22.5345624035838,114.026682510119,1.45101096282756,1.09709753436009,0.69715081720005,-0.26350205451171,1.32630147197143,1
1866,2206,381202.999570073,1334570002.99957,-2399834.92449515,5383372.23968001,2429192.05512573,22.5345528046937,114.026669803792,1.28352273897761,1.15165911234304,0.744325854207753,-0.293438710626518,1.40230024073984,1
1867,2206,381203.999570732,1334570003.99957,-2399833.78145385,5383372.70769292,2429191.28413153,22.5345465052287,114.0266578027,0.953003096448677,1.05733477732643,0.715035062796945,-0.307004260717149,1.31281513872725,1
1868,2206,381204.999575228,1334570004.99958,-2399832.48746347,5383373.08871255,2429190.68207113,22.5345421025021,114.026644805698,0.557068697507761,1.0913710693638,0.676311134343686,-0.167942468618315,1.29487151264021,1
1869,2206,381205.999575827,1334570005.99958,-2399831.47743512,5383373.50170738,2429189.86510158,22.5345354060391,114.026634203346,0.212538419344632,1.02576051573898,0.689518991066287,-0.24023367836276,1.25910019256208,1
1870,2206,381206.999577882,1334570006.99958,-2399830.01941931,5383373.08473181,2429189.14802319,22.5345327975023,114.02662290847,-0.962365623247465,0.993932048823206,0.633978937544169,-0.0557095290739318,1.18022614890417,1
1871,2206,381207.99957973,1334570007.99958,-2399829.05740944,5383373.75771803,2429188.617059,22.5345275970925,114.026611703414,-0.959894111546202,0.974199790728103,0.67093813749717,-0.140918335179107,1.19125194387774,1
1872,2206,381208.999581806,1334570008.99958,-2399828.36142024,5383374.89870106,2429187.87710343,22.5345187993497,114.026601007949,-0.542661084642037,1.00451979687988,0.715395667214628,-0.247996679560916,1.25791626751,1
1873,2206,381209.999583583,1334570009.99958,-2399827.42638426,5383375.45369925,2429187.1141387,22.5345119987935,114.026590509384,-0.718493870056185,0.922765657687209,0.72203338837601,-0.333647135497832,1.21825657558766,1
1874,2206,381210.999585479,1334570010.99959,-2399826.63936355,5383375.96373555,2429186.46707538,22.5345060985102,114.026581502959,-0.832174557586718,0.876901086044085,0.637780832781859,-0.182368931432541,1.09953550762177,1
1875,2206,381211.999587436,1334570011.99959,-2399825.70135444,5383376.28473428,2429185.69907956,22.5344999998356,114.026571904162,-1.20845990952156,0.859207442552269,0.643673192150074,-0.193559151130875,1.0908793483316,1
1876,2206,381212.999589336,1334570012.99959,-2399824.71140048,5383377.09671616,2429184.97608087,22.5344927977037,114.026559900862,-1.17283167765427,0.97527300114648,0.691337737217011,-0.197572819297419,1.21166840042593,1
1877,2206,381213.999591238,1334570013.99959,-2399823.47739938,5383377.96569082,2429184.0421418,22.5344839998766,114.026545505169,-1.26174296389214,0.977353128848733,0.756556160094085,-0.347692990162978,1.28393410160148,1
1878,2206,381214.999593154,1334570014.99959,-2399822.45039273,5383378.6186889,2429183.31315431,22.5344773025391,114.026533802147,-1.3764657553544,0.965383819243932,0.764517820425822,-0.379721358110987,1.28865888659967,1
1879,2206,381215.999594883,1334570015.99959,-2399821.239395,5383379.03471885,2429182.95408165,22.5344746989199,114.026521403439,-1.61852775263703,0.975324364037717,0.693618451925831,-0.201670020492795,1.21368652011264,1
1880,2206,381216.999596984,1334570016.9996,-2399820.07742996,5383379.81368747,2429182.26212326,22.5344681024197,114.026508003575,-1.66354161398555,1.0670021291831,0.775505159238932,-0.306350018240933,1.35416104262517,1
1881,2206,381217.999597548,1334570017.9996,-2399818.88642483,5383380.42670946,2429181.82508329,22.5344641976309,114.026495002687,-1.76177773663768,1.0557690393416,0.72176112244664,-0.207203820731888,1.29557740240929,1
1882,2206,381218.999602044,1334570018.9996,-2399817.55748291,5383381.20870301,2429181.49005227,22.5344608039431,114.026480108317,-1.73024580594387,1.21368994999493,0.746334915722925,-0.131552361642684,1.43086167221001,1
1883,2206,381219.99960274,1334570019.9996,-2399816.45344833,5383381.96771394,2429181.02706856,22.5344560987471,114.026467301795,-1.68255729239317,1.12848984204542,0.720111816969156,-0.172944059277039,1.34979998524876,1
1884,2206,381220.999604641,1334570020.9996,-2399815.09146836,5383382.62570368,2429180.53107438,22.5344518010028,114.026452604894,-1.829748987387,1.1848781540777,0.749409915165666,-0.188506671329235,1.41459754916189,1
1885,2206,381221.999606577,1334570021.99961,-2399814.0514082,5383383.17372249,2429179.96409256,22.5344468051548,114.026441201481,-1.97585459092893,1.03751494839993,0.705160781847455,-0.235690364658403,1.27641644630655,1
1886,2206,381222.999608496,1334570022.99961,-2399812.92242115,5383383.74872452,2429179.51107492,22.5344427998819,114.026428901716,-2.08896365822101,1.07579189375388,0.703498540925751,-0.191655637667762,1.29960389319248,1
1887,2206,381223.999610414,1334570023.99961,-2399811.77342561,5383384.55574423,2429179.25103453,22.5344396990105,114.026415505986,-1.93990539504971,1.09254978073507,0.65667926662254,-0.0887824503671525,1.27780084758516,1
1888,2206,381224.999612322,1334570024.99961,-2399810.7203988,5383384.99876258,2429178.78601533,22.5344359037891,114.026404403035,-2.14039129976916,1.02869809990654,0.612201726805555,-0.040008106738325,1.19775263876136,1
1889,2206,381225.999614229,1334570025.99961,-2399809.58041469,5383385.57374397,2429178.2590392,22.5344312971945,114.026392005713,-2.28599635365666,1.07505618581041,0.66360432687132,-0.102130956995467,1.26749644483461,1
1890,2206,381226.999616149,1334570026.99962,-2399808.38438057,5383385.79773751,2429177.6150759,22.5344269032501,114.026380499932,-2.79361516562988,0.991647883793865,0.683316489470334,-0.198279037089122,1.22049232966205,1
1891,2206,381227.999618083,1334570027.99962,-2399807.21439643,5383386.35570546,2429176.90913122,22.5344208999465,114.026367903587,-3.03344231268565,1.03816702808008,0.771001504451201,-0.344055914993255,1.33813623024732,1
1892,2206,381228.99961997,1334570028.99962,-2399805.94639627,5383386.94571741,2429176.4271076,22.5344168011664,114.026354310158,-3.19728185085942,1.04300360258723,0.74341254729584,-0.283326943708554,1.31178995556379,1
1893,2206,381229.999621774,1334570029.99962,-2399804.62141818,5383387.58670613,2429175.77511255,22.5344112038238,114.026340009077,-3.40468311498209,1.10591596127409,0.776815228462675,-0.297972631655509,1.38393630698382,1
1894,2206,381230.999623817,1334570030.99962,-2399803.45437669,5383388.12772333,2429175.14711609,22.5344059001075,114.026327505949,-3.6278299110804,1.00149752181186,0.735226989461398,-0.3089705167892,1.28024169299111,1
1895,2206,381231.999625845,1334570031.99963,-2399802.10842178,5383388.72172837,2429174.8090623,22.5344030993826,114.02631320458,-3.76244144891529,1.12757619513079,0.725838960266015,-0.166660972305402,1.35131275127391,1
1896,2206,381232.999627653,1334570032.99963,-2399800.8294085,5383389.33871187,2429174.25111229,22.534398297566,114.026299406618,-3.93676536648659,1.09728673352712,0.773675059585207,-0.301908589912674,1.37613955326553,1
1897,2206,381233.999629555,1334570033.99963,-2399799.3184822,5383390.37169478,2429174.01609614,22.534395201142,114.02628190307,-3.7235968642318,1.30200042252604,0.824192133781281,-0.259477474546082,1.56263442091928,1
1898,2206,381234.999631459,1334570034.99963,-2399798.1134223,5383391.07872719,2429173.60109011,22.5343912027588,114.026268405312,-3.73935947811348,1.14586959970723,0.740183149887103,-0.244679063347844,1.38591344569233,1
1899,2206,381235.999633371,1334570035.99963,-2399796.91741961,5383391.73172656,2429173.0590928,22.534386303186,114.02625520183,-3.84596703594221,1.14456678439948,0.745712460421814,-0.253425230714262,1.38936839792097,1
1900,2206,381236.99963529,1334570036.99964,-2399795.81338576,5383392.41274389,2429172.66309017,22.5343824031848,114.026242704019,-3.83840037882248,1.05774122951772,0.702202526323867,-0.247405581069772,1.29348924160263,1
1901,2206,381237.999637205,1334570037.99964,-2399794.75440726,5383393.32274449,2429172.21707657,22.5343772987595,114.026229699944,-3.63987985060214,1.12250780027285,0.704515254981434,-0.21130165958451,1.34201859060078,1
1902,2206,381238.999639156,1334570038.99964,-2399793.52341506,5383394.02172218,2429171.63912159,22.5343720032326,114.026216003824,-3.73463678585161,1.15035204650744,0.769855220431197,-0.337271758288482,1.42468913460728,1
1903,2206,381239.999641044,1334570039.99964,-2399792.40939341,5383394.83173022,2429171.09812636,22.534366500203,114.026202906802,-3.6775722208229,1.09597531676984,0.751622778097934,-0.352238491076982,1.37483477193465,1
1904,2206,381240.999642563,1334570040.99964,-2399791.60131966,5383395.47075683,2429170.48414614,22.5343604977709,114.026193202935,-3.67766478850089,0.894150845929598,0.680236721234906,-0.409096001929204,1.19565349118693,1
1905,2206,381241.999644877,1334570041.99964,-2399790.44439608,5383396.20976151,2429170.24506496,22.5343577978616,114.026180006027,-3.58092907083552,1.11546053965181,0.67164724328861,-0.182889417621792,1.31484249019247,1
1906,2206,381242.999645493,1334570042.99965,-2399789.4943366,5383396.70675912,2429169.56612345,22.534351902604,114.02616960365,-3.77913213877295,0.94942231430798,0.679285970201132,-0.348632468062077,1.21835001457096,1
1907,2206,381243.999646428,1334570043.99965,-2399788.4973491,5383397.2737784,2429169.25307338,22.5343489039993,114.026158507474,-3.79568784827057,0.987369730196356,0.626673883786504,-0.207610117036494,1.18773780836681,1
1908,2206,381244.999650895,1334570044.99965,-2399787.36837366,5383398.05274747,2429168.71012097,22.5343435038233,114.026145400536,-3.77118072773003,1.07041871875769,0.723468593311425,-0.346767905497654,1.3377036365571,1
1909,2206,381245.999654757,1334570045.99965,-2399786.37433092,5383398.52576136,2429167.93012706,22.5343369034812,114.026134702571,-4.0448839817547,0.958508554074099,0.690993651020969,-0.368460090282646,1.23772925638671,1
1910,2206,381246.999655586,1334570046.99966,-2399785.38730758,5383399.19176282,2429167.2961512,22.5343309011488,114.026123303102,-4.09717855497451,0.893124111229047,0.688617052245277,-0.439233629067339,1.21028521580878,1
1911,2206,381247.999656406,1334570047.99966,-2399784.26729688,5383399.43376298,2429166.47915122,22.5343248998549,114.026112401036,-4.62732470155584,0.864286751130099,0.689380551516098,-0.440502584447283,1.19007548495564,1
1912,2206,381248.999658311,1334570048.99966,-2399783.11532368,5383400.10875244,2429165.89314993,22.5343195016854,114.026099501451,-4.71568274151351,0.947522467764906,0.724481342043837,-0.438944884247445,1.27096209750564,1
1913,2206,381249.999659893,1334570049.99966,-2399781.99831245,5383400.53376946,2429165.36212044,22.5343153029104,114.026087901652,-4.98070828425865,0.918869007281712,0.677561037038445,-0.354285732442021,1.19537759376168,1
1914,2206,381250.99966118,1334570050.99966,-2399780.7893441,5383401.28275398,2429165.02212262,22.5343118030455,114.02607420316,-4.93379802166081,1.01580530845088,0.726154159067109,-0.361872654642224,1.30004311681777,1
1915,2206,381251.999662244,1334570051.99966,-2399779.49733151,5383401.44178298,2429164.660056,22.5343101009268,114.026062102326,-5.42427662235829,0.981802582102086,0.642001785905842,-0.165930514876172,1.1847512562119,1
