epoch,split,week,tow,time_gps_s,obs_count,obs_count_ls_gate,coarse_ok,coarse_iter,coarse_rx_x_m,coarse_rx_y_m,coarse_rx_z_m,coarse_cb_m,gt_lat_deg,gt_lon_deg,gt_h_m,speed_mps,is_static
1953,train,2206,381289.999736854,1334570089.99974,19,15,1,2,-2399768.0639064033,5383427.6838511145,2429149.075016369,78889.7473528235,22.534056900544,114.026053402535,-12.4898448281624,1.28436928531707,1
1954,train,2206,381290.999737598,1334570090.99974,20,14,1,3,-2399767.310437729,5383443.828253404,2429156.0543991188,78327.89547930974,22.5340465050565,114.026055096195,-12.2125062894468,1.23884882994266,1
1955,train,2206,381291.999741864,1334570091.99974,19,13,1,3,-2399771.1957722297,5383412.43411223,2429140.448782152,77726.30513521263,22.5340389010132,114.026053102277,-12.2602413228111,0.991611603027285,1
1956,train,2206,381292.999742619,1334570092.99974,22,15,1,3,-2399768.9581581466,5383428.811934781,2429147.485668255,77167.25766567935,22.5340308060969,114.026052201334,-11.9550171991848,0.996406031145328,1
1957,train,2206,381293.999744527,1334570093.99974,26,16,1,3,-2399765.773445831,5383443.704125945,2429146.7573288516,76603.72608738812,22.5340204051876,114.026054997138,-11.9005241169904,1.25446320936539,1
1958,train,2206,381294.999745091,1334570094.99975,27,18,1,3,-2399762.0993854026,5383398.091461494,2429126.4025868364,75993.77449786478,22.534011699186,114.026056896108,-12.0011644269916,1.08999571316167,1
1959,train,2206,381295.999750904,1334570095.99975,27,22,1,3,-2399765.741240208,5383425.394701856,2429136.5020594695,75441.46883464105,22.5340025991662,114.026059298415,-11.6207879850556,1.09751858438704,1
1960,train,2206,381296.999750266,1334570096.99975,27,21,1,2,-2399766.975742865,5383421.100001918,2429135.325292944,74864.30442797145,22.5339954049058,114.0260616024,-11.1150354922927,1.01510094681079,1
1961,train,2206,381297.99975132,1334570097.99975,29,23,1,2,-2399771.5153848,5383407.036715584,2429129.9566744957,74279.99868163576,22.5339871046517,114.026059596589,-10.8515862804958,0.922425412476907,1
1962,train,2206,381298.999752069,1334570098.99975,28,22,1,2,-2399766.229812846,5383401.0186631875,2429121.955384437,73689.26362687425,22.5339782046336,114.026055501556,-10.5297776311662,0.906049497894947,1
1963,train,2206,381299.999752657,1334570099.99975,28,24,1,2,-2399769.2442039927,5383415.044244047,2429127.750639711,73121.31247208948,22.5339700031949,114.026053303943,-10.0970249823776,0.85433265738878,1
1964,train,2206,381300.999753281,1334570100.99975,28,26,1,2,-2399772.7256140662,5383410.749884993,2429125.441635268,72544.09923836254,22.5339614988579,114.026053098101,-10.0321477196709,0.911947053201823,1
1965,train,2206,381301.999754299,1334570101.99975,31,25,1,2,-2399778.6593770618,5383418.337599987,2429126.127146002,71973.97349562419,22.5339557013831,114.026054796908,-9.64872470553171,0.790284581850538,1
1966,train,2206,381302.999756374,1334570102.99976,30,24,1,2,-2399777.510615354,5383408.646806219,2429125.7371445224,71392.8426655314,22.5339496046755,114.026058700412,-9.82986413074222,0.803079783104564,1
1967,train,2206,381303.999760297,1334570103.99976,29,24,1,2,-2399780.7610078696,5383412.5184494415,2429130.872815043,70821.84597575037,22.5339460983567,114.026065402239,-9.56216538296998,0.874281632098176,1
1968,train,2206,381304.999765901,1334570104.99977,28,23,1,2,-2399783.2372976807,5383415.487730372,2429130.2722558286,70248.341213402,22.5339419033678,114.02607509634,-9.77855162605432,1.10404017079813,1
1969,train,2206,381305.999771288,1334570105.99977,28,22,1,2,-2399784.189488113,5383417.027979409,2429136.398204698,69677.37398824761,22.5339411964536,114.02608409955,-9.86661610489372,0.993733373748113,1
1970,train,2206,381306.999774836,1334570106.99977,29,21,1,2,-2399786.920298165,5383418.871384106,2429137.2985041747,69106.23258415589,22.5339398026963,114.026094295728,-10.1913486791928,1.12222673303167,1
1971,train,2206,381307.999776678,1334570107.99978,27,18,1,2,-2399786.907357008,5383418.8921913,2429145.1837450396,68532.91215537356,22.533940003084,114.026103695758,-10.1587648096893,1.13040079666961,1
1972,train,2206,381308.999777623,1334570108.99978,26,18,1,2,-2399786.7590176733,5383414.9062256,2429143.7494375426,67956.42104482402,22.5339386982705,114.026114797913,-10.5541651034435,1.19443705721995,1
1973,train,2206,381309.999778264,1334570109.99978,27,17,1,2,-2399794.367181993,5383419.835066886,2429146.2454060484,67388.28116749572,22.5339399995758,114.026128095002,-10.7267498105015,1.30829741920475,1
1974,train,2206,381310.999778919,1334570110.99978,26,19,1,2,-2399796.673760198,5383422.0955885975,2429144.559110532,66815.44099656267,22.5339430961064,114.026139600796,-11.1748959916311,1.20595566987018,1
1975,train,2206,381311.999779769,1334570111.99978,26,20,1,2,-2399801.6522652213,5383437.44746396,2429145.881791931,66253.2130969302,22.5339471995551,114.026149699611,-11.427335309268,1.11917561414513,1
1976,train,2206,381312.999780976,1334570112.99978,27,20,1,2,-2399803.0930300313,5383437.738376097,2429144.534618945,65679.53666697536,22.5339501992246,114.026159997441,-11.4372979647446,1.19078396773377,1
1977,train,2206,381313.999783502,1334570113.99978,26,19,1,2,-2399804.5196703235,5383431.024229533,2429140.309014724,65101.5856643265,22.5339538972319,114.026171401003,-11.5345235961945,1.25671715562105,1
1978,train,2206,381314.999784825,1334570114.99978,27,21,1,2,-2399807.7183395084,5383437.436825856,2429147.03919161,64534.28196183406,22.5339564020092,114.026181801348,-11.4305852255841,1.17815352618279,1
1979,train,2206,381315.999786719,1334570115.99979,27,20,1,2,-2399809.706912947,5383439.294517544,2429149.4790961226,63961.94846583053,22.5339596996397,114.026194595453,-11.4522647795187,1.3331483986504,1
1980,train,2206,381316.99978738,1334570116.99979,27,22,1,2,-2399812.073995576,5383434.08749264,2429142.962834011,63386.24058851967,22.5339611008078,114.026205298323,-11.4373590479886,1.20200916056152,1
1981,train,2206,381317.999790561,1334570117.99979,28,21,1,2,-2399811.2017519334,5383428.453024438,2429146.4990956653,62808.230889644794,22.533963497603,114.026216497049,-11.628256636399,1.1982876218023,1
1982,train,2206,381318.999793747,1334570118.99979,26,21,1,2,-2399814.6269190935,5383427.970925879,2429142.660593806,62235.24304116747,22.5339652978013,114.026226594862,-11.6937991439486,1.10665556637901,1
1983,train,2206,381319.999794403,1334570119.99979,27,20,1,2,-2399813.1271640365,5383423.124028006,2429145.2517805193,61657.117630706765,22.5339679001294,114.026235597774,-11.871682448508,0.923478133286408,1
1984,train,2206,381320.999796294,1334570120.9998,27,21,1,3,-2399819.207692833,5383441.085919603,2429150.235209703,61096.764498771,22.5339700040451,114.026244595567,-12.1722773226235,0.845954662120973,1
1985,train,2206,381321.999796972,1334570121.9998,27,21,1,2,-2399821.419240606,5383447.521210968,2429151.056546302,60527.83497969003,22.5339746002457,114.026252995949,-12.3500715007069,0.889241596469547,1
1986,train,2206,381322.999801541,1334570122.9998,27,22,1,2,-2399821.849791371,5383443.739745855,2429150.7637505033,59950.93458618672,22.5339774995328,114.026263595464,-12.4480434766488,1.06545376429491,1
1987,train,2206,381323.999802053,1334570123.9998,27,21,1,3,-2399816.627149111,5383419.370254424,2429146.434479313,59359.397154951235,22.5339816039005,114.026277694295,-12.4449233439077,1.31169788379692,1
1988,train,2206,381324.999803544,1334570124.9998,26,21,1,2,-2399820.0835443325,5383422.949321178,2429148.03597438,58788.846775714104,22.5339857030791,114.026293000321,-12.0229435233509,1.42215932027474,1
1989,train,2206,381325.999805864,1334570125.99981,26,21,1,2,-2399825.4405611185,5383437.4008946065,2429146.214608766,58226.077585176594,22.5339911017973,114.026310699691,-11.5303022642038,1.56467846985934,1
1990,train,2206,381326.999806871,1334570126.99981,26,19,1,2,-2399819.814504258,5383423.260202704,2429148.4278814485,57641.9343111501,22.5339947980542,114.026327198954,-11.0711986750115,1.39483719681853,1
1991,train,2206,381327.999807533,1334570127.99981,26,21,1,2,-2399825.225225893,5383427.759230238,2429148.130931455,57072.60774453559,22.533995396196,114.026340898831,-10.9645354189986,1.35612548435883,1
1992,train,2206,381328.999808151,1334570128.99981,26,20,1,2,-2399825.8224947965,5383421.573194975,2429148.449535676,56494.240726741,22.5339991968585,114.026353500167,-10.1915341453634,1.24640330215454,1
1993,train,2206,381329.999809339,1334570129.99981,25,22,1,2,-2399830.395044336,5383430.193580316,2429144.942129947,55927.84537002932,22.5340048021389,114.026367692769,-9.5896822357034,1.35488184699679,1
1994,train,2206,381330.999812336,1334570130.99981,25,21,1,2,-2399833.1074529137,5383430.8980567595,2429145.0853242856,55354.606322905696,22.534009997002,114.026381098209,-8.83124267842515,1.30331951988154,1
1995,train,2206,381331.999817703,1334570131.99982,27,22,1,2,-2399833.0470229094,5383425.752683297,2429144.156220902,54777.27200738335,22.5340134959581,114.026395402533,-8.73434731788439,1.35299565708775,1
1996,train,2206,381332.999822684,1334570132.99982,27,20,1,2,-2399830.7670860463,5383418.998502034,2429148.413782149,54196.63333111504,22.5340195984469,114.026409201885,-7.63370336729216,1.27072669908678,1
1997,train,2206,381333.999825206,1334570133.99983,27,20,1,3,-2399839.615182447,5383450.098254909,2429153.8353866343,53645.998885275236,22.5340236992515,114.026424297758,-6.91983241019029,1.32340496767921,1
1998,train,2206,381334.999826241,1334570134.99983,28,19,1,3,-2399832.9873172776,5383416.607892663,2429152.456002636,53047.261586455556,22.5340299972716,114.02643710013,-5.82177504594253,1.31082651445387,1
1999,train,2206,381335.999826891,1334570135.99983,28,18,1,2,-2399835.470567658,5383420.104567747,2429151.868170265,52475.00930589486,22.5340367040822,114.026452097893,-5.63906585827223,1.36500891094805,1
2000,train,2206,381336.99982767,1334570136.99983,26,18,1,2,-2399842.323074449,5383431.049058644,2429155.011843068,51903.679699985696,22.5340415960806,114.026466394343,-5.17034044762158,1.33271349247722,1
2001,train,2206,381337.999828883,1334570137.99983,26,20,1,2,-2399847.969487659,5383446.602871661,2429151.09720242,51338.085280588675,22.5340469023251,114.026479793968,-4.81483124715278,1.31136769378031,1
2002,train,2206,381338.999830804,1334570138.99983,24,19,1,2,-2399849.859531331,5383458.628385242,2429156.2053706273,50771.71848970575,22.5340524994301,114.026493000209,-4.16633459529372,1.28753487920344,1
2003,train,2206,381339.999832704,1334570139.99983,24,17,1,2,-2399845.569108167,5383449.068225779,2429160.4514220646,50190.022552191804,22.5340578008116,114.02650439618,-3.4885256813164,1.13365900729377,1
2004,train,2206,381340.999834612,1334570140.99983,24,16,1,2,-2399844.215969598,5383435.04769207,2429153.0239585517,49602.72982833393,22.5340610006102,114.026518392109,-2.99868574537634,1.32209253215213,1
2005,train,2206,381341.999835278,1334570141.99984,25,17,1,2,-2399848.3535939846,5383452.156011263,2429152.4040491013,49041.46507874897,22.5340638034832,114.026530799518,-2.62730124416579,1.20008320472944,1
2006,train,2206,381342.999837209,1334570142.99984,24,16,1,2,-2399856.462013587,5383464.386511547,2429173.109901335,48480.88421974179,22.534065704095,114.026544802437,-2.56307085632987,1.21812549765761,1
2007,train,2206,381343.999843537,1334570143.99984,25,15,1,3,-2399853.870076882,5383441.26608687,2429171.4842278278,47888.83992721445,22.5340717946203,114.026556797183,-2.32305611643277,1.26550728633725,1
2008,train,2206,381344.999842304,1334570144.99984,25,17,1,2,-2399847.1599534205,5383428.815353078,2429162.1048782156,47301.68063258245,22.534077396828,114.026569097281,-2.33337710074458,0.955071372717851,1
2009,train,2206,381345.9998432,1334570145.99984,25,16,1,2,-2399845.2559389956,5383424.2027980825,2429163.897929921,46723.64356823939,22.5340824989361,114.026576992658,-1.52673674971065,0.974076553283347,1
2010,train,2206,381346.999843819,1334570146.99984,24,16,1,2,-2399848.1362587125,5383416.963237355,2429154.1863514665,46143.44388485468,22.5340937029575,114.026589395834,-1.97031911036704,1.16812449114283,1
2011,train,2206,381347.999844303,1334570147.99984,23,16,1,2,-2399850.578618929,5383430.805191747,2429156.530525312,45580.26244108316,22.5340996030481,114.026599901105,-1.74190491810492,1.07612355032552,1
2012,train,2206,381348.999844897,1334570148.99984,23,15,1,2,-2399850.955897672,5383435.579630694,2429159.5272515495,45009.52419512982,22.5341054016345,114.026610603642,-1.14204329210281,1.25504961780771,1
2013,train,2206,381349.999846154,1334570149.99985,24,16,1,3,-2399850.41873323,5383412.781021181,2429153.6651697326,44419.43337887396,22.5341128997888,114.026621899449,-0.745235595088656,1.24730856696275,1
2014,train,2206,381350.999849243,1334570150.99985,24,13,1,2,-2399856.43629463,5383423.733852403,2429173.4396080724,43857.89604006323,22.5341176975207,114.026631395714,-0.52274050416701,1.11203371375458,1
2015,train,2206,381351.999855399,1334570151.99986,25,14,1,2,-2399857.2011193978,5383419.200972068,2429172.2728782743,43280.34081222301,22.5341171013667,114.026640900625,-0.0450575705201269,0.984437909284442,1
2016,train,2206,381352.999862873,1334570152.99986,25,14,1,2,-2399857.9252923992,5383417.1197827095,2429168.9860422285,42707.12253797592,22.5341164967529,114.026651403049,-0.0350542619052088,1.00751008570514,1
2017,train,2206,381353.999867437,1334570153.99987,25,16,1,2,-2399861.199787113,5383411.717666963,2429166.3685005074,42129.05676381786,22.5341221019478,114.026664801211,-0.226511027473083,1.13153861556811,1
2018,train,2206,381354.999868636,1334570154.99987,24,16,1,2,-2399862.1698874314,5383407.361443758,2429163.9507927923,41551.19195963386,22.534132294536,114.026678701926,-0.441854909077774,1.3759538893682,1
2019,train,2206,381355.999868359,1334570155.99987,23,15,1,2,-2399859.022739662,5383396.821431406,2429160.6014559763,40967.48144408901,22.5341408972681,114.026692797781,-1.15917598362374,1.32794200186429,1
2020,train,2206,381356.999867759,1334570156.99987,25,16,1,2,-2399861.8990823217,5383397.658413033,2429159.042108837,40394.14636897765,22.5341470005229,114.026704501408,-1.31117283957979,1.13085475736579,1
2021,train,2206,381357.999867228,1334570157.99987,23,15,1,2,-2399861.2401631596,5383395.371218641,2429159.967754662,39817.08204526246,22.5341543010692,114.026715795255,-1.69402925241903,1.00703974183967,1
2022,train,2206,381358.999867625,1334570158.99987,23,15,1,2,-2399862.073699378,5383394.993119389,2429160.596177761,39243.39732872698,22.5341593000729,114.026729601815,-1.61927064650139,1.31224277633216,1
2023,train,2206,381359.999867919,1334570159.99987,23,14,1,2,-2399865.06237604,5383402.323805242,2429161.149281757,38674.8309151867,22.5341614018877,114.026742796486,-1.55393303353989,1.26640606346414,1
2024,train,2206,381360.999868157,1334570160.99987,23,14,1,2,-2399869.3666612245,5383409.87291408,2429165.832690592,38107.57662322578,22.5341660993953,114.026753798152,-1.27075713628495,1.17353955012486,1
2025,train,2206,381361.999868415,1334570161.99987,24,13,1,2,-2399863.802298924,5383400.187693779,2429166.6470280853,37523.85698197425,22.5341709955078,114.02676790003,-1.60686945996161,1.41294638003984,1
2026,train,2206,381362.999868837,1334570162.99987,24,14,1,3,-2399862.4540237566,5383381.966993358,2429147.649679148,36932.85130024047,22.5341732961469,114.026782598448,-1.88683451683552,1.42357692391713,1
2027,train,2206,381363.99986968,1334570163.99987,26,12,1,3,-2399847.612394316,5383363.331255718,2429153.279072787,36339.80167876399,22.5341778029397,114.026794395803,-1.811182486976,1.33835842900705,1
2028,train,2206,381364.999871352,1334570164.99987,26,13,1,3,-2399862.7512167804,5383375.089210242,2429153.051062597,35781.90931268312,22.534182001308,114.026811395106,-1.76519889280073,1.61937192110973,1
2029,train,2206,381365.999874384,1334570165.99987,24,12,1,2,-2399863.621161483,5383373.902918349,2429152.007394003,35206.48756819879,22.5341852976224,114.026825000161,-1.88304415911376,1.37681432074359,1
2030,train,2206,381366.999879149,1334570166.99988,25,11,1,2,-2399867.5325380657,5383378.435379538,2429145.3005807186,34633.51486970571,22.5341869961149,114.026838296093,-1.29777792551629,1.32034507658806,1
2031,train,2206,381367.999885328,1334570167.99989,26,15,1,3,-2399888.4082088023,5383418.78804511,2429165.508657275,34099.729626119224,22.5341872015161,114.026848295709,-1.85872572206412,1.04214007515502,1
2032,train,2206,381368.999891707,1334570168.99989,25,16,1,2,-2399890.960242164,5383421.116224363,2429173.95440583,33531.693628635876,22.5341866974191,114.026860494644,-1.93291408797504,1.15957478058222,1
